,id,title,weighted_rating,genre_embedding,keywords_embedding,year
6099,59468,The Way,6.922149631885158,"[ 0.04020252 -0.68032235  0.5017723   0.8607409  -0.38368905 -0.06982312
  0.49152255 -0.11426165]","[-0.19559593 -0.25698125  0.2058212   0.16870336  0.03945251 -0.30944344
  0.23791303  0.08786979 -0.22106336  0.10797468  0.29866922 -0.07048485
 -0.00130926 -0.40767813 -0.00578768  0.06608097 -0.00506868 -0.1880405
  0.20139664  0.37796625  0.39663076  0.36144486  0.28988832 -0.0984224
  0.09268118  0.064509   -0.4164673   0.13494508 -0.04963601 -0.20468587
  0.01424668  0.20796454]",0.8968253968253954
6100,4169,Breach,6.643981628508207,"[ 0.08650075 -0.49754915  0.3286739   0.769548   -0.34054893 -0.06668043
  0.5059244  -0.10010017]","[-0.19847694 -0.5529473   0.26577345  0.24757145  0.08030928 -0.31010586
  0.3667649   0.03228542 -0.31986144  0.15852898  0.40681478 -0.14056061
  0.11386128 -0.5086213   0.02929072  0.02950238  0.03275318 -0.12628569
  0.20468451  0.5234077   0.5594254   0.50280344  0.42966795 -0.17556132
  0.03333748  0.152702   -0.5217199   0.0399576  -0.11569358 -0.32564366
 -0.01109035  0.2384502 ]",0.8730158730158717
6101,6072,One Eight Seven,6.656675803265488,"[ 0.06425059 -0.584404    0.39602634  0.81975293 -0.35418278 -0.06335635
  0.58919406 -0.04291132]","[-0.31588084 -0.50731146  0.31667727  0.33762318  0.08280115 -0.4122162
  0.39662254  0.13853076 -0.319532    0.15662673  0.510402   -0.17547536
  0.12933281 -0.6229875   0.00295339  0.03319564  0.00126665 -0.16233051
  0.22290592  0.59967196  0.65326655  0.5536178   0.5029222  -0.13605376
  0.06948625  0.15998021 -0.5826179   0.16532771 -0.07079839 -0.33718702
  0.00568538  0.35183948]",0.7936507936507926
6102,10130,Gorillas in the Mist,6.843224980133364,"[ 0.07618453 -0.53143907  0.4030611   0.8010498  -0.38486663 -0.1286937
  0.44567156 -0.08764517]","[-0.11429342 -0.490584    0.23137811  0.1773971   0.12767304 -0.28570586
  0.27131903  0.05400485 -0.3179769   0.07156599  0.3020619  -0.12643571
  0.1129531  -0.40155286  0.04226868  0.04677461 -0.00304448 -0.00494013
  0.14318024  0.44493604  0.4392218   0.39676812  0.32301542 -0.10524426
  0.02080114  0.09279224 -0.41415194  0.06971504 -0.06733187 -0.2591649
  0.01801306  0.14440253]",0.7222222222222214
6103,6968,The Baader Meinhof Complex,6.838809615000397,"[ 0.093132   -0.51462066  0.3343605   0.7890533  -0.36552182 -0.07581133
  0.47400957 -0.10178764]","[-0.31365967 -0.35584402  0.20711327  0.21022871 -0.02055033 -0.2104373
  0.28123578 -0.01618862 -0.29243854  0.15299648  0.32467496 -0.14113353
  0.07893629 -0.43143046 -0.0214363  -0.01481198  0.03355022 -0.2379457
  0.1513239   0.31454787  0.23273726  0.44508663  0.3035719  -0.09247341
  0.04842049  0.2354219  -0.44166735  0.21240944 -0.18316029 -0.10469999
  0.01362174  0.22025202]",0.8809523809523796
6104,457435,Return of the Hero,6.42155760993497,"[ 0.03073221 -0.6016692   0.46313307  0.74492586 -0.34982646 -0.02705314
  0.3766392  -0.17915842]","[-0.01005483 -0.27592248  0.13277474  0.10978823  0.08994429 -0.17761578
  0.142323    0.07291227 -0.13583153  0.04356323  0.15532161 -0.07236716
  0.04670536 -0.25674862  0.03664227  0.02758214  0.01305076  0.00189181
  0.08771279  0.27002305  0.31502676  0.18292807  0.17665575 -0.03505312
  0.03586941  0.00822502 -0.22826912  0.01969624 -0.00417845 -0.16013652
 -0.00862277  0.07094084]",0.9603174603174605
6105,37414,The Killer Inside Me,6.208379454018995,"[ 0.0779836  -0.49768433  0.33035287  0.80231404 -0.35817346 -0.05316107
  0.5653591  -0.07053957]","[-0.30616757 -0.54508084  0.303397    0.30776757  0.07260895 -0.46238893
  0.41095197  0.10982956 -0.3654444   0.17621312  0.5272821  -0.12164925
  0.0924265  -0.6071503  -0.05653228  0.05183819  0.07451512 -0.17230847
  0.26279923  0.58566564  0.6239103   0.57378775  0.43753985 -0.17126974
  0.01645624  0.12282281 -0.6430119   0.1781628  -0.0866788  -0.3226024
  0.00558906  0.3551374 ]",0.8968253968253954
6106,518068,Along with the Gods: The Last 49 Days,7.507589257526275,"[ 0.08143815 -0.6628629   0.39253527  0.7937216  -0.2950382  -0.05960193
  0.46220094 -0.15664946]","[-0.03434932 -0.4545722   0.22136432  0.2930583   0.1394577  -0.2536282
  0.28124464  0.1312068  -0.12058915  0.0706873   0.335028   -0.11505434
  0.05607621 -0.35759112  0.06680521  0.01103503  0.14006406 -0.00273796
  0.11636265  0.45098007  0.56926656  0.30297232  0.3480525  -0.11305184
 -0.08181254  0.01741086 -0.28806064 -0.04573496  0.06814004 -0.2943034
 -0.04261947  0.25559556]",0.9603174603174605
6107,550776,Believe Me: The Abduction of Lisa McVey,7.498214653680934,"[ 0.00547772 -0.49182397  0.46271992  0.7961799  -0.37826788 -0.08123746
  0.52033323 -0.10401146]","[-0.4379822  -0.70588607  0.47576147  0.33138147 -0.12036198 -0.46629035
  0.6599349  -0.1597527  -0.76820767  0.21683373  0.45608282 -0.19271378
  0.17816098 -0.7126776  -0.01318768  0.03871337 -0.05121917 -0.3200626
  0.2872111   0.72110975  0.4671402   0.8794211   0.5211973  -0.2649735
  0.11741989  0.44721508 -0.8337841   0.29076254 -0.50915414 -0.3508125
  0.02089084  0.21426678]",0.9841269841269824
6108,593395,Diabolik,6.360578904684534,"[ 0.08013701 -0.46579695  0.29808226  0.75492096 -0.32833812 -0.04348364
  0.5025765  -0.08319072]","[ 0.01599712 -0.28450322  0.1340765   0.23692195  0.09262889 -0.12496896
  0.18687995  0.11082725  0.0039609   0.03304526  0.23060404 -0.09213097
  0.00975948 -0.21018286  0.05266466 -0.01707351  0.15671548  0.00497109
  0.04887389  0.2727772   0.3977801   0.14732493  0.23498367 -0.07562076
 -0.08969379 -0.01098614 -0.12717424 -0.05739763  0.11540172 -0.20528986
 -0.05923     0.20777895]",0.9841269841269824
6109,293767,Billy Lynn's Long Halftime Walk,6.307639965322607,"[-0.00715864 -0.45058048  0.42501277  0.81819755 -0.322918   -0.03733588
  0.42932296 -0.03437071]","[-0.20231798 -0.50001657  0.24461181  0.25579292  0.0857347  -0.3626657
  0.31807548  0.10335685 -0.30358526  0.11559606  0.40685877 -0.13478407
  0.08215801 -0.4973194   0.00778316  0.03993231  0.01002055 -0.09452906
  0.18656018  0.5013938   0.53841674  0.46845406  0.39151296 -0.1324295
  0.03457063  0.11921449 -0.50098467  0.09996167 -0.0689289  -0.29691622
 -0.00119588  0.25125173]",0.9444444444444446
6110,25676,Robin-B-Hood,6.867910406902997,"[ 0.036462   -0.6182787   0.48074046  0.8721752  -0.4531496  -0.06978387
  0.4452436  -0.08819357]","[-0.7799343  -0.5649668   0.48680237  0.35552582 -0.06094323 -0.5443855
  0.5812996   0.00678066 -0.666355    0.48961082  0.7318092  -0.04405087
  0.16155735 -0.8177852  -0.24474585 -0.01395986  0.27506998 -0.34482044
  0.43512383  0.6756865   0.48653212  0.74025506  0.50479555 -0.1481727
  0.10099955  0.39172724 -1.1322749   0.45166534 -0.348546   -0.34390536
 -0.02169249  0.5193199 ]",0.8650793650793638
6111,2769,An American in Paris,6.877285010748337,"[-0.04562348 -0.5839687   0.44889975  0.70095354 -0.3217422   0.00856239
  0.35165998 -0.06177109]","[-0.3074437  -0.2563587   0.3872517   0.30917117 -0.00410603 -0.5896115
  0.30543897  0.06203551 -0.28145054  0.1391833   0.47251692 -0.06720719
 -0.06048731 -0.72658753 -0.01639357  0.09112517  0.0351598  -0.41245177
  0.39363357  0.6339435   0.71819216  0.5857547   0.48028743 -0.1428452
  0.16109999  0.05069649 -0.6837478   0.18712015  0.02331547 -0.27389526
 -0.02334582  0.42887506]",0.42857142857142705
6112,614292,Bad Tales,6.73997463677834,"[ 0.04031683 -0.5657345   0.4824852   0.9308497  -0.4820579  -0.1501489
  0.5637227   0.01349164]","[-0.04004877 -0.22942618  0.0918555   0.09361561  0.11020237 -0.16878694
  0.13869296  0.04163568 -0.14015073  0.01493718  0.1502241  -0.06337523
  0.07654195 -0.20714812  0.07837141  0.00030541  0.02453143  0.02439088
  0.04767409  0.26795453  0.28147578  0.17404877  0.20285237 -0.07885847
 -0.01885023 -0.00550644 -0.1910737   0.01726442  0.01075064 -0.18768911
 -0.04201598  0.06227116]",0.9761904761904763
6113,22582,Tom and Jerry: The Movie,6.457082179563045,"[-0.05827318 -0.6517096   0.5077788   0.83624667 -0.4238926   0.01829388
  0.46245685 -0.13962512]","[ 0.02571799 -0.5393467   0.25003502  0.23504053  0.20562674 -0.27024806
  0.2886561   0.1214856  -0.20832908  0.061471    0.31209818 -0.22040917
  0.13488881 -0.41022357  0.2107402   0.06819417 -0.05235379  0.100644
  0.11335396  0.5506169   0.64689386  0.33179224  0.415181   -0.08072844
 -0.0011185  -0.00282023 -0.2904474  -0.09569464 -0.00332514 -0.37862587
 -0.04057141  0.13543686]",0.7539682539682531
6114,11966,Short Circuit 2,6.355354263086272,"[ 3.0858908e-04 -5.6413865e-01  4.7722369e-01  8.4589899e-01
 -4.1500393e-01 -3.0549064e-02  4.9063379e-01 -8.5844889e-02]","[-0.298161   -0.5793745   0.31218353  0.28428644  0.12079494 -0.3872543
  0.38607487  0.11123324 -0.3302717   0.23653245  0.524578   -0.12155413
  0.12119029 -0.58785844 -0.01454305  0.01684578  0.11369229 -0.11422215
  0.26791456  0.57017785  0.6222229   0.5187005   0.45592913 -0.15377982
  0.00338526  0.1242408  -0.6354654   0.09006664 -0.06272636 -0.3771208
 -0.02506662  0.32584992]",0.7222222222222214
6115,11064,Brewster's Millions,6.618719322307928,"[-0.05058781 -0.7061948   0.6026292   0.8186017  -0.41197753  0.05313222
  0.42565805 -0.16953485]","[-0.1962183  -0.40491897  0.21280879  0.2108516   0.0646325  -0.2731075
  0.2831328   0.08407618 -0.2530817   0.11594243  0.34299532 -0.1113979
  0.08684975 -0.4224461  -0.00630014  0.03078157  0.01316962 -0.09303917
  0.14687467  0.41324845  0.43420118  0.38169605  0.3278082  -0.12083749
  0.01775232  0.11054162 -0.42443207  0.09354619 -0.07064794 -0.25003153
  0.00797897  0.21360798]",0.6984126984126977
6116,10212,Ravenous,6.737729474592191,"[ 0.06424954 -0.508483    0.36752817  0.714607   -0.3039668  -0.09599132
  0.41038814 -0.09177142]","[-0.09909654 -0.56233734  0.25721478  0.18819082  0.18089539 -0.31684417
  0.3171227   0.11617106 -0.31957704  0.10517247  0.3631809  -0.11603424
  0.14497498 -0.41525745  0.09245618  0.05584528  0.03612931  0.06957906
  0.14659263  0.4938021   0.54540163  0.38891974  0.36705655 -0.11946765
 -0.00510115  0.05008721 -0.43996295  0.00392738 -0.04007318 -0.36514103
 -0.02877651  0.1448008 ]",0.8095238095238084
6117,19255,Away We Go,6.6484718603789945,"[-0.04371136 -0.58362365  0.44978547  0.82142216 -0.41216865 -0.04526232
  0.430828   -0.04392048]","[-0.01486274 -0.18369769  0.07521816  0.0730305   0.0553702  -0.1068529
  0.09035926  0.03514846 -0.09567428  0.02782492  0.10902866 -0.04236373
  0.04674346 -0.1510542   0.03376593  0.02513967 -0.02154932  0.00064895
  0.0434523   0.17505446  0.19521426  0.13128176  0.12185224 -0.0395238
 -0.00462536  0.00608955 -0.12226579 -0.0059181  -0.00425127 -0.11822908
 -0.01145457  0.05805788]",0.8888888888888875
6118,323020,Bis,5.945430405218254,"[-0.05058781 -0.7061948   0.6026292   0.8186017  -0.41197753  0.05313222
  0.42565805 -0.16953485]","[ 0.0682505  -0.6356501   0.24658254  0.22819097  0.28054816 -0.2806767
  0.30590004  0.15420647 -0.22140479 -0.03846316  0.27775767 -0.23220775
  0.14987335 -0.393947    0.21596065  0.06275341 -0.09671132  0.12591991
  0.07962164  0.5401773   0.67377555  0.2800097   0.4054557  -0.05616968
 -0.00562966  0.01246819 -0.26243713 -0.12771    -0.02376706 -0.3764558
 -0.05731065  0.12106381]",0.936507936507935
6119,11364,Regarding Henry,6.586211919600652,"[-0.04027314 -0.52233815  0.37336364  0.82283235 -0.4122642  -0.09445959
  0.43341297  0.0188867 ]","[-0.15849565 -0.639536    0.26691335  0.20973563  0.18034515 -0.36657023
  0.37206262  0.10017277 -0.3745711   0.13101648  0.42585617 -0.15810317
  0.15445414 -0.56677413  0.06574743  0.06178363 -0.030001   -0.03719077
  0.19287246  0.56328624  0.6462257   0.48679155  0.4662341  -0.14836101
  0.03986894  0.10681868 -0.5587447   0.0112752  -0.08350123 -0.40490127
 -0.00577003  0.21128686]",0.7460317460317452
6120,638449,The Last Letter from Your Lover,7.135531928060885,"[-0.04027314 -0.52233815  0.37336364  0.82283235 -0.4122642  -0.09445959
  0.43341297  0.0188867 ]","[-0.2280674  -0.5847636   0.2512396   0.28225937  0.06754471 -0.3612647
  0.33613294  0.12068509 -0.25880408  0.150881    0.44479632 -0.19065548
  0.07635546 -0.5825699  -0.01253256  0.08666579 -0.03872368 -0.17345461
  0.24540408  0.55950934  0.67082846  0.51873255  0.4570024  -0.18203397
  0.04067306  0.15129973 -0.5356203   0.07232524 -0.06915011 -0.3183443
  0.01323779  0.30209017]",0.9841269841269824
6121,1833,Rent,6.7624624086114515,"[-0.04027314 -0.52233815  0.37336364  0.82283235 -0.4122642  -0.09445959
  0.43341297  0.0188867 ]","[-0.07706238 -0.5271061   0.28983802  0.2547798   0.13112962 -0.3605057
  0.32626435  0.1410717  -0.24579622  0.06213631  0.36566192 -0.19628793
  0.1167732  -0.5361701   0.11544377  0.09075084 -0.0835805  -0.0291947
  0.1454168   0.6129997   0.66970944  0.41250965  0.46655157 -0.10926051
  0.04215362  0.10550816 -0.3906999   0.02265403 -0.01087681 -0.35377473
 -0.0009624   0.2533202 ]",0.8571428571428559
6122,50479,Avalon High,6.420052923114947,"[-0.00083132 -0.5579927   0.48049486  0.8087136  -0.35540718 -0.05293079
  0.48391128 -0.1623319 ]","[-0.23644508 -0.50768137  0.2832395   0.3254207   0.09463359 -0.40075117
  0.3431426   0.16835317 -0.26726833  0.1400054   0.4592881  -0.1766068
  0.06650439 -0.5539611   0.01395158  0.08103256 -0.01265742 -0.115679
  0.19273768  0.54654276  0.6435443   0.50564647  0.45651105 -0.11369051
  0.0410137   0.10532621 -0.49819636  0.11053827 -0.04426475 -0.33078557
 -0.02540567  0.32017952]",0.9047619047619033
6123,9683,Bubble Boy,6.142602150301059,"[-0.01352413 -0.6513913   0.42902458  0.78872937 -0.3371599  -0.03269691
  0.40464938 -0.11066493]","[-0.1106653  -0.5077482   0.22045557  0.21378945  0.11601924 -0.29640886
  0.28656483  0.11772251 -0.23753452  0.10589922  0.3518649  -0.13779208
  0.107332   -0.44658852  0.06632264  0.04711164 -0.02194457 -0.0390858
  0.15946256  0.48486495  0.56841445  0.367157    0.37352645 -0.12359874
  0.01689212  0.08160143 -0.4310635   0.02681676 -0.03472035 -0.30050582
 -0.01122664  0.2136216 ]",0.8253968253968242
6124,13785,Best in Show,6.813658682166395,"[-0.05058781 -0.7061948   0.6026292   0.8186017  -0.41197753  0.05313222
  0.42565805 -0.16953485]","[-0.11262237 -0.43853056  0.1874008   0.21651544  0.11754019 -0.3095257
  0.26570687  0.0800269  -0.20687829  0.08089519  0.30187777 -0.11754373
  0.09586952 -0.43521997  0.04008379  0.03560403  0.04241585 -0.02363989
  0.16638713  0.4492074   0.4899533   0.3400636   0.30957568 -0.10037187
  0.02011527  0.0770809  -0.3798621   0.05775933 -0.03479902 -0.24295515
 -0.0015728   0.20531613]",0.8174603174603163
6125,10115,Stick It,6.769618876957841,"[-0.00513549 -0.63596463  0.5425572   0.8747257  -0.44701773 -0.04850834
  0.4946904  -0.0780216 ]","[-0.14719975 -0.5221824   0.24552529  0.27720967  0.11066473 -0.34479138
  0.29913697  0.13686952 -0.2496553   0.09557036  0.37929654 -0.19762757
  0.10002426 -0.49485737  0.05950731  0.06885768 -0.04212209 -0.07997081
  0.14784324  0.52901906  0.6004689   0.44039935  0.42975992 -0.09544542
  0.03879453  0.10305911 -0.41723773  0.05571306 -0.05631346 -0.29810816
 -0.01946057  0.2333954 ]",0.8650793650793638
6126,411009,Amanda Knox,6.679887773845413,"[ 0.09926777 -0.20876394  0.21747084  0.55383265 -0.17932254 -0.06535266
  0.26773924 -0.0813401 ]","[-0.19875278 -0.5860212   0.3329063   0.17837998  0.13957265 -0.36435828
  0.33829728  0.06962807 -0.3654171   0.12934609  0.42601028 -0.12207033
  0.20253201 -0.44654575  0.00524963  0.08766191  0.11401661  0.00701645
  0.17629114  0.59182394  0.5195693   0.48775154  0.4270742  -0.1536312
  0.02866276  0.06801182 -0.59767926  0.08473999 -0.11640991 -0.41353884
 -0.04314951  0.16302031]",0.9444444444444446
6127,945729,A Haunting in Venice,6.743700711291201,"[ 0.06696369 -0.4267604   0.27840734  0.71753645 -0.2826464  -0.02053321
  0.554652   -0.0747418 ]","[-0.17822054 -0.52477795  0.27518788  0.23013553  0.1199381  -0.37433907
  0.30816367  0.11789829 -0.2912046   0.1067348   0.40961537 -0.11527133
  0.11329547 -0.4871932   0.02628468  0.06560926  0.04275571 -0.06364374
  0.20101516  0.53832144  0.5625125   0.42736349  0.38930967 -0.12477168
  0.02248583  0.07463752 -0.49768648  0.06902436 -0.07640476 -0.32773238
 -0.0113938   0.23154373]",0.9999999999999982
6128,20246,The Stranger,6.9994605671623304,"[ 0.09681697 -0.4636592   0.2542867   0.73804617 -0.29623124 -0.00466716
  0.56617737 -0.11255518]","[-0.13670526 -0.4386132   0.21921615  0.19511473  0.09361068 -0.28921115
  0.24162796  0.07135703 -0.25852326  0.09630182  0.31144416 -0.11014232
  0.09693217 -0.42870924  0.03936599  0.04782586  0.00408792 -0.06040896
  0.15302888  0.44609034  0.49502754  0.35683167  0.328204   -0.11096585
  0.02410284  0.06793642 -0.40132877  0.0397823  -0.04303137 -0.27272284
  0.00275859  0.1777236 ]",0.3888888888888875
6129,653567,Miss Americana,7.3751250436354105,"[ 0.06383321 -0.33002624  0.3578819   0.45483655 -0.10163447 -0.04330479
  0.17200397 -0.03847216]","[-0.17388323 -0.42934555  0.21979496  0.18564424  0.06863944 -0.300899
  0.25164598  0.07227226 -0.24243093  0.10977399  0.33097813 -0.09951776
  0.07058401 -0.43892288 -0.01960674  0.04629746  0.00809682 -0.08079195
  0.15852265  0.4314804   0.47365412  0.38235754  0.31413475 -0.12816736
  0.03910795  0.09288688 -0.41967297  0.0548599  -0.04367713 -0.23542611
  0.00077259  0.22237387]",0.9761904761904763
6130,14444,The Rugrats Movie,6.402137548934272,"[-0.01098524 -0.6810416   0.48588473  0.8353778  -0.38217735 -0.01439276
  0.46813935 -0.15140426]","[-0.21735609 -0.6025471   0.30105552  0.38720727  0.19659941 -0.41474926
  0.42416313  0.22502173 -0.1761026   0.16265845  0.5508949  -0.21035016
  0.09555299 -0.54674214  0.00455972  0.02310976  0.17355056 -0.05465943
  0.2665811   0.65138537  0.7326667   0.4932879   0.5122791  -0.14558685
 -0.0450567   0.05675861 -0.50058454  0.07263296  0.07186923 -0.42560217
 -0.0730904   0.3904133 ]",0.8015873015873005
6131,348668,A Conspiracy of Faith,6.861405247111462,"[ 0.06030198 -0.46150392  0.3294268   0.7708648  -0.33249927 -0.05293714
  0.5569197  -0.05268344]","[-0.10321172 -0.37153274  0.18338722  0.18908536  0.08359168 -0.27764446
  0.23590624  0.08308543 -0.20963061  0.05690842  0.28803328 -0.09324431
  0.0680105  -0.36640579  0.02537936  0.04247086 -0.00617627 -0.0591154
  0.14010099  0.3779938   0.42883784  0.3245427   0.28737706 -0.09457725
  0.02192331  0.04200437 -0.32738853  0.04136623 -0.04724433 -0.23237064
 -0.01696784  0.17215991]",0.9444444444444446
6132,12158,Vampire in Brooklyn,5.761362856267891,"[ 0.02263449 -0.589672    0.4083891   0.76859903 -0.3495862   0.00857075
  0.36118504 -0.16508293]","[-0.37076056 -0.5219211   0.32945132  0.4113028   0.04412257 -0.4499731
  0.42819595  0.13937445 -0.27328432  0.20683026  0.57296056 -0.1561991
  0.05692552 -0.7024436  -0.09035573 -0.0091212   0.09441853 -0.269713
  0.29859748  0.63467985  0.68703467  0.60239     0.5412341  -0.18043606
  0.00126607  0.18510811 -0.6656814   0.22363217 -0.01654944 -0.3266299
  0.01700601  0.50189644]",0.7777777777777768
6133,6935,Yamakasi,6.3223844755981125,"[ 0.08847447 -0.49096203  0.3461994   0.85512    -0.43787536 -0.09841812
  0.47592065 -0.07361398]","[-0.47258717 -0.3238512   0.4147939   0.27373827  0.01515304 -0.5702765
  0.41785204  0.09292596 -0.3571099   0.26989353  0.5816553  -0.0520279
 -0.06864364 -0.78718    -0.08019522  0.06812117  0.08372374 -0.50349355
  0.4891818   0.600196    0.668038    0.6731217   0.51628387 -0.14633113
  0.18672556  0.11850744 -0.8708764   0.26824388 -0.06112678 -0.32665604
  0.00320606  0.4402566 ]",0.8253968253968242
6134,694234,Under the Riccione Sun,6.422488333164877,"[-0.08572546 -0.5925683   0.43343562  0.7667084  -0.37722403  0.00718097
  0.36438066 -0.07262655]","[-0.01291694 -0.5771887   0.24020654  0.19483456  0.22959697 -0.34572038
  0.30883873  0.13016129 -0.29787788  0.05298368  0.344934   -0.14761017
  0.16518995 -0.45141274  0.17200993  0.10106234 -0.05513166  0.05874853
  0.14518742  0.5526782   0.6102009   0.3866393   0.39523056 -0.11076885
  0.03526711  0.0242237  -0.39270037 -0.04281447 -0.03898893 -0.4033363
 -0.04822112  0.13041717]",0.9761904761904763
6135,1013860,R.I.P.D. 2: Rise of the Damned,6.563843780388276,"[ 0.04038788 -0.57744515  0.41050157  0.8048742  -0.36873642 -0.03225738
  0.42307472 -0.1589682 ]","[-6.52125031e-02 -4.93982017e-01  2.47562125e-01  4.13530916e-01
  1.23749495e-01 -2.72280544e-01  3.38405639e-01  1.76866040e-01
 -6.34769052e-02  1.11377195e-01  4.36150312e-01 -1.38222381e-01
  3.54708545e-02 -3.90596032e-01  6.36419654e-02  2.04094918e-03
  2.75519371e-01 -3.84542942e-02  1.35035723e-01  5.03286660e-01
  6.86233640e-01  3.31975788e-01  4.11754072e-01 -1.44172654e-01
 -1.30108982e-01  9.85102743e-05 -3.00847948e-01 -5.39388955e-02
  1.46043673e-01 -3.40920478e-01 -7.14074820e-02  3.76029313e-01]",0.9920634920634921
6136,11349,Cape Fear,7.096264297556565,"[ 0.08818435 -0.6030734   0.30956748  0.70865625 -0.22630768  0.02343619
  0.61466545 -0.09931428]","[-0.20091319 -0.6055782   0.27785727  0.2554401   0.14853321 -0.3480485
  0.3854969   0.11292863 -0.33348617  0.15495393  0.44523644 -0.14808424
  0.14546193 -0.53154457  0.06748869  0.03774527  0.04827635 -0.01758454
  0.19449961  0.56716454  0.61330456  0.47972447  0.4309795  -0.14401272
  0.00298518  0.10836723 -0.5469569   0.04862393 -0.07093172 -0.38662523
 -0.02333791  0.23903601]",0.5158730158730158
6137,14208,The Librarian: Return to King Solomon's Mines,6.434812212151898,"[ 0.07918943 -0.68279284  0.4201912   0.8220768  -0.31794834 -0.08728131
  0.4113795  -0.17576118]","[-0.01891396 -0.5095462   0.195147    0.19570458  0.18587242 -0.27394187
  0.234439    0.11354435 -0.21848755  0.09204874  0.30088085 -0.15974668
  0.12765823 -0.3808252   0.10656672  0.04499333  0.01047519  0.07856504
  0.12167972  0.44633117  0.5442745   0.29254824  0.33736256 -0.06105454
 -0.02345846  0.00510864 -0.30258873 -0.08963358  0.0034801  -0.3464041
 -0.03172501  0.1448678 ]",0.8650793650793638
6138,82684,Chasing Mavericks,6.868951825985971,"[ 0.04031683 -0.5657345   0.4824852   0.9308497  -0.4820579  -0.1501489
  0.5637227   0.01349164]","[-2.02065691e-01 -4.44005758e-01  1.64990932e-01  1.48045436e-01
  6.15223832e-02 -1.64426491e-01  3.40382159e-01 -4.19966877e-04
 -2.32569993e-01  1.53417334e-01  2.35164106e-01 -2.34136850e-01
  1.33423150e-01 -3.48901391e-01  7.61685297e-02 -1.64726470e-02
 -1.20440684e-01 -1.31575167e-01  1.27819240e-01  3.55682492e-01
  3.77344966e-01  3.99421185e-01  3.60547721e-01 -1.05267331e-01
  4.61073853e-02  1.28686845e-01 -3.73203605e-01 -2.65168436e-02
 -1.29143134e-01 -2.80854225e-01  3.89394611e-02  1.17004260e-01]",0.9126984126984112
6139,121734,"Tad, the Lost Explorer",6.4441544570065545,"[-0.01098525 -0.6810416   0.48588473  0.83537775 -0.38217735 -0.01439276
  0.46813938 -0.15140426]","[-0.10239195 -0.5562576   0.23893698  0.23106988  0.1641995  -0.3250817
  0.2861447   0.1163242  -0.27254784  0.1038589   0.36735347 -0.14619695
  0.1104188  -0.48083284  0.07837571  0.04913109  0.01191962 -0.00774802
  0.17557262  0.50777906  0.60891473  0.3976092   0.38850385 -0.13410744
  0.00325815  0.04115206 -0.4236407  -0.01255557 -0.03406675 -0.3448356
 -0.01761688  0.20293866]",0.9126984126984112
6140,449985,Triple Threat,6.53153192358835,"[ 0.10392067 -0.59299004  0.33333725  0.7878653  -0.3458605  -0.04444937
  0.48050773 -0.10392589]","[-0.5265678  -0.5865752   0.34249827  0.41024956  0.02790232 -0.40800762
  0.47999135  0.06731615 -0.3105698   0.37212193  0.7206522  -0.14586216
  0.07053838 -0.7312843  -0.22002654 -0.08067966  0.2569874  -0.3759873
  0.34898558  0.5958188   0.6830568   0.6493925   0.57909137 -0.2068398
 -0.02395006  0.21720295 -0.84978235  0.18526389 -0.07526421 -0.34567803
 -0.04680654  0.5601918 ]",0.9682539682539666
6141,340103,The Monster,6.0292488766967764,"[ 0.06808682 -0.51944184  0.3483171   0.824723   -0.3846264  -0.09306981
  0.4302174  -0.07356969]","[-0.23259099 -0.61916506  0.30628315  0.30771437  0.14879793 -0.4584866
  0.39922377  0.14854236 -0.3696127   0.16365932  0.5065954  -0.13524194
  0.12566534 -0.62497616  0.00858011  0.05924695  0.06114971 -0.08518326
  0.25813928  0.6266396   0.67417264  0.5422114   0.46052372 -0.16630994
  0.02436217  0.10365268 -0.5964904   0.09215427 -0.07243481 -0.37081486
 -0.01157274  0.31650037]",0.9444444444444446
6142,10304,Starship Troopers 2: Hero of the Federation,5.367103856387409,"[ 0.08980278 -0.56445754  0.3254908   0.7941192  -0.33548176 -0.06844149
  0.40225655 -0.10848656]","[-6.9521673e-02 -5.8917028e-01  2.2474284e-01  2.6765320e-01
  2.0457804e-01 -3.3873796e-01  3.0752292e-01  1.7099436e-01
 -3.0020359e-01  1.2326328e-01  3.7769184e-01 -1.6151772e-01
  1.0913349e-01 -4.6216312e-01  1.3289295e-01  6.5233126e-02
  4.9679603e-02  5.9349012e-02  1.9345294e-01  5.0236923e-01
  6.3307995e-01  3.7772763e-01  3.9411426e-01 -8.8693351e-02
 -3.1625677e-02 -2.6689222e-04 -3.8698629e-01 -4.1676927e-02
 -1.2374590e-02 -4.1861975e-01 -3.5288326e-02  1.6155680e-01]",0.849206349206348
6143,323368,Hangman,6.178073482555629,"[ 0.06696369 -0.42676035  0.27840734  0.71753645 -0.2826464  -0.02053321
  0.554652   -0.0747418 ]","[-0.01608943 -0.64645773  0.24631716  0.21109983  0.24493782 -0.38068482
  0.33823022  0.1654479  -0.32748932  0.04847836  0.4059618  -0.17342319
  0.15435284 -0.47657597  0.15220553  0.09656716 -0.01726007  0.09425566
  0.16905771  0.58299494  0.69138366  0.43189937  0.40006214 -0.11835667
 -0.03422823  0.03811922 -0.40765157 -0.04776334 -0.00109138 -0.41395673
 -0.0204134   0.18589711]",0.9523809523809508
